IMAGE80320140906055916.fits	89.61524199999999	103.476685
IMAGE80320140906055925.fits	93.0563889	103.008545
IMAGE80320140906055932.fits	96.21770480000001	103.008301
IMAGE80320140906055941.fits	99.13907620000001	103.194702
IMAGE80320140906055950.fits	101.826584	102.900024
IMAGE80320140906055958.fits	104.300621	102.959106
IMAGE80320140906060007.fits	106.57225	103.243408
IMAGE80320140906060015.fits	108.64325	102.567017
IMAGE80320140906060024.fits	110.507164	103.32605
IMAGE80320140906060033.fits	112.143852	103.247559
IMAGE80320140906060042.fits	113.520874	103.699341
IMAGE80320140906060051.fits	114.582832	102.676758
IMAGE80320140906060059.fits	115.248253	102.811035
IMAGE80320140906060107.fits	115.403069	102.373657
IMAGE80320140906060116.fits	114.814987	102.262573
IMAGE80320140906060125.fits	113.205742	102.576416
IMAGE80320140906060134.fits	110.042343	103.209595
IMAGE80320140906060143.fits	104.518028	104.63855
IMAGE80320140906060153.fits	95.5967941	107.50061
IMAGE80320140906060204.fits	82.8096771	114.837769
IMAGE80320140906060215.fits	67.8047943	117.097046
IMAGE80320140906060226.fits	53.92696	123.840332
IMAGE80320140906060236.fits	43.112957	131.551025
IMAGE80320140906060245.fits	35.1888809	140.473511
IMAGE80320140906060254.fits	29.2747478	150.106323
IMAGE80320140906060303.fits	24.6131821	162.893188
IMAGE80320140906060310.fits	20.7395763	181.002319
IMAGE80320140906060319.fits	17.2711525	770.163574
IMAGE80320140906060328.fits	14.1883278	446.687012
IMAGE80320140906060337.fits	11.4992237	474.996338
IMAGE80320140906060346.fits	9.472433090000001	597.711426
IMAGE80320140906060355.fits	8.662278179999999	758.508545
IMAGE80320140906060403.fits	9.5434494	708.1813959999999
IMAGE80320140906060412.fits	11.9194622	516.212036
IMAGE80320140906060421.fits	15.2720423	382.611816
IMAGE80320140906060430.fits	19.2552891	335.311035
IMAGE80320140906060438.fits	23.7003269	274.374878
IMAGE80320140906060447.fits	28.5278206	193.430786
IMAGE80320140906060507.fits	90.73908230000001	114.592773
IMAGE80320140906060516.fits	95.1690826	115.858765
IMAGE80320140906060524.fits	99.1930771	117.841797
IMAGE80320140906060533.fits	102.849373	120.164062
IMAGE80320140906060542.fits	106.190277	122.093994
IMAGE80320140906060550.fits	109.263123	123.695557
IMAGE80320140906060559.fits	112.111908	125.612183
IMAGE80320140906060608.fits	114.771996	127.020264
IMAGE80320140906060617.fits	117.264771	127.561157
IMAGE80320140906060626.fits	119.603012	127.601318
IMAGE80320140906060634.fits	121.786949	128.394897
IMAGE80320140906060643.fits	123.806702	127.250854
IMAGE80320140906060652.fits	125.637596	126.555542
IMAGE80320140906060701.fits	127.244141	124.388672
IMAGE80320140906060710.fits	128.566177	122.525269
IMAGE80320140906060719.fits	129.516083	121.492554
IMAGE80320140906060728.fits	129.943161	120.983643
IMAGE80320140906060737.fits	129.575943	120.909546
IMAGE80320140906060746.fits	127.822815	120.987671
IMAGE80320140906060755.fits	123.226746	122.391846
IMAGE80320140906060806.fits	111.878792	123.592529
IMAGE80320140906060820.fits	87.0133209	127.757446
IMAGE80320140906060834.fits	57.2243843	136.104004
IMAGE80320140906060846.fits	40.1450233	143.212524
IMAGE80320140906060855.fits	31.7964401	152.628052
IMAGE80320140906060904.fits	26.9119492	162.924683
IMAGE80320140906060913.fits	23.3339615	176.335571
IMAGE80320140906060922.fits	20.2241726	193.98938
IMAGE80320140906060931.fits	17.2312794	372.813965
IMAGE80320140906060940.fits	14.1954002	767.3587649999999
IMAGE80320140906060949.fits	11.0407686	488.463989
IMAGE80320140906060958.fits	7.74115181	638.025879
IMAGE80320140906061007.fits	4.35228777	1043.18799
IMAGE80320140906061015.fits	1.84760594	40422.2539
IMAGE80320140906061024.fits	4.29103518	1490.96167
IMAGE80320140906061033.fits	8.38637447	582.608154
IMAGE80320140906061042.fits	12.8939724	427.930176
IMAGE80320140906061051.fits	17.7342358	370.082275
IMAGE80320140906061059.fits	22.9087486	258.512329
IMAGE80320140906061108.fits	28.4298248	208.585938
